name,N_inner,N_annulus,A_ap_geom,A_bg_geom,A_ap_eff,A_bg_eff,A_ap_eff_over_geom,A_bg_eff_over_geom,f_cov_ap_geom,f_cov_bg_geom,cov_ap_depthw,cov_bg_depthw,coverage_ok_ap,coverage_ok_bg,coverage_ok_both,good_ap_area,good_bg_area,N_inner_color,N_annulus_color,median_color,median_color_bgsub,median_color_bgsub_geom,mean_color,mean_color_bgsub,mean_color_bgsub_geom,N_inner_Pblue,N_annulus_Pblue,matched_color_Pblue_samples,Pblue_mean_inner_raw,Pblue_mean_annulus,median_color_inner_raw,median_color_annulus,mean_color_inner_raw,mean_color_annulus,alpha_eff,alpha_geom,N_eff_bgsub_color,N_eff_bgsub_Pblue,N_geom_bgsub_color,N_geom_bgsub_Pblue,sum_Pblue_inner,sum_Pblue_annulus,Pblue_std_inner,Pblue_std_annulus,color_std_inner,color_std_annulus,Pblue_inner_meets_min,Pblue_annulus_nonzero,min_gc_for_Pblue,Pblue_mean,Pblue_mean_err,Pblue_mean_bgsub,Pblue_mean_bgsub_geom,fb,fb_err,fb_bgsub,mu_blue,mu_blue_err,mu_blue_bgsub,mu_red,mu_red_err,mu_red_bgsub,ra,dec,otype,z,Vmag_simbad_raw,Bmag_simbad_raw,BV_simbad_raw,gmag_simbad_raw,rmag_simbad_raw,imag_simbad_raw,zmag_simbad_raw,gr_simbad_raw,gi_simbad_raw,major_axis_arcsec,galdim_minaxis,galdim_angle,dim_source,galdim_qual,galdim_bibcode,dim_ref,MV_simbad_raw,show_label,Re_arcsec,otype_family,morph_type,major_kpc,is_large_E,sdss_objid,Re_r_arcsec,Re_r_arcsec_circ,g_cmodel_sdss,r_cmodel_sdss,i_cmodel_sdss,gerr_cmodel_sdss,rerr_cmodel_sdss,ierr_cmodel_sdss,Ag_sdss,Ar_sdss,Ai_sdss,g0_cmodel_sdss,r0_cmodel_sdss,i0_cmodel_sdss,sdss_phot_ok,gr0_sdss,gi0_sdss,g_model_sdss,r_model_sdss,i_model_sdss,gerr_model_sdss,rerr_model_sdss,ierr_model_sdss,g0_model_sdss,r0_model_sdss,i0_model_sdss,Vmag_sdss,Vmag_sdss_err,V_source,mV_app,mV_src,mV_app_col,gi_primary,gr_primary,color_src,MV_abs,Re_simbad_proxy_arcsec,Re_best_arcsec,Re_best_src,Re_best_is_proxy,Re_GCS_scale,Re_GCS_arcsec,n_gcs_prior,n_gcs_red_prior,n_gcs_blue_prior,gal_color,gal_color_src,minor_axis_arcsec,q_axis,pa_deg,R_NGC 4874_arcmin,R_NGC 4889_arcmin,R_nearBCG_arcmin,nearer_BCG,R_bcg_mid_arcmin,tidal_proxy,R_xray_peak_arcmin,R_sz_peak_arcmin,R_geom_arcmin,R_cluster_arcmin,median_color_exp,Delta_median_color,median_color_bgsub_exp,Delta_median_color_bgsub,mean_color_exp,Delta_mean_color,mean_color_bgsub_exp,Delta_mean_color_bgsub,Pblue_mean_exp,Delta_Pblue_mean,Pblue_mean_bgsub_exp,Delta_Pblue_mean_bgsub,gc_bg_voronoi_density_arcsec2_inv,Pblue_mean_bgsub_geom_exp,Delta_Pblue_mean_bgsub_geom
2MASX J12595670+2755483,40,615,5579.487990484856,22317.951961939427,5579.487990484856,28727.6702541219,1.0,1.2872001115117315,1.0,0.9994,1.0,1.2872001115117315,True,True,True,True,True,38,605,1.448900919,-3.0806247545627805,-4.381505033105263,1.4597181075789474,-3.091910405027379,-4.399138621407894,38,605,True,0.6234838084565987,0.5319977031877883,1.448900919,1.464829264,1.4597181075789474,1.4719772277785124,0.1942199956045618,0.2499999999999999,-79.5030973407599,-79.5030973407599,-113.24999999999996,-113.24999999999996,23.69238472135075,321.8586104286119,0.2315097995042098,0.2749494926963689,0.2367611036078472,0.3355243023919284,True,True,10,0.6290984392643455,0.0397646349638037,-1.0159378213339536,-1.4883924188186268,0.6290984392643455,0.0397646349638037,-1.0159378213339536,,,,,,,194.98605391892,27.93003702706,GiC,0.02571,15.32,16.765,1.4449997,15.814,15.043,14.676,14.39,0.7709999,1.1380005,31.542781829833984,0.331515,58.0,SIMBAD,B,2023ApJS..269....3M,,-19.68,False,3.942847728729248,Members of systems,SB0,16862.375614467303,False,1.237667444048659e+18,8.262528,6.633687811045823,15.93959,15.16513,14.76233,0.003439481,0.00282651,0.00302959,0.0309996,0.02144538,0.01593621,15.9085904,15.14368462,14.74639379,True,0.7649057800000012,1.1621966100000003,15.81388,15.04323,14.67614,0.003382762,0.002782559,0.002975706,15.7828804,15.02178462,14.66020379,15.4472959898,0.0021839537858206,"SDSS(cModelMag g,r)",15.4472959898,SDSS,Vmag_sdss,1.1621966100000003,0.7649057800000012,SDSS(cModel extcorr),-19.5527040102,3.942847728729248,6.633687811045823,SDSS,False,3.0,19.901063433137463,,,,1.1621966100000003,g-i,19.8909,0.6306006904307556,58.0,4.946322630784332,3.786178024082734,3.786178024082734,NGC 4889,2.515147953862152,41090897.67710551,3.960631449791072,2.065968970769727,2.903983908380136,3.960631449791072,1.51420346555983,-0.06530254655983003,0.5584500808899477,-3.6390748354527283,1.5286001056409493,-0.0688819980620019,0.6116614054539311,-3.7035718104813102,0.5482459579957013,0.0808524812686442,0.18487521744266983,-1.2008130387766234,0.0669362245868788,0.2062057561928694,-1.6945981750114962
IC 4033,27,70,4842.6106894493605,19370.44275779745,4842.6106894493605,19370.44275779745,1.0,1.0,1.0,1.0,1.0,1.0,True,True,True,True,True,25,66,1.428046545,0.4910327432100002,0.4910327432100002,1.46741135068,0.5233065212000001,0.5233065212000001,25,66,True,0.6293421197912763,0.6501637678488255,1.428046545,1.4197178815,1.46741135068,1.430461862848485,0.2499999999999999,0.2499999999999999,8.500000000000007,8.500000000000007,8.500000000000007,8.500000000000007,15.733552994781906,42.91080867802248,0.2262781384303837,0.2077271252084416,0.2838222110757605,0.2666471739205371,True,True,10,0.6309135206144574,0.0405604579253007,0.2018054338342327,0.2018054338342327,0.6309135206144574,0.0405604579253007,0.2018054338342327,,,,,,,195.11830877411,27.97241464842,EmG,0.02574,15.23,16.741,1.5109997,15.527,14.794,14.436,14.153,0.73300076,1.0910006,35.63478088378906,0.359436,97.0,SIMBAD,B,2023ApJS..269....3M,,-19.77,True,4.454347610473633,Regular galaxies,S...,19071.443057095606,False,1.2376674440487242e+18,8.827339,6.308491027635609,15.48044,14.81165,14.44996,0.003040772,0.002536087,0.002700216,0.03497763,0.02419736,0.01798123,15.44546237,14.78745264,14.43197877,True,0.6580097299999998,1.013483599999999,15.52668,14.79415,14.43624,0.003012475,0.002525534,0.002695346,15.49170237,14.76995264,14.41825877,15.0472366293,0.00194761131273,"SDSS(cModelMag g,r)",15.0472366293,SDSS,Vmag_sdss,1.013483599999999,0.6580097299999998,SDSS(cModel extcorr),-19.9527633707,4.454347610473633,6.308491027635609,SDSS,False,3.0,18.925473082906827,,,,1.013483599999999,g-i,21.56616,0.6051997364690085,97.0,11.659939657279867,4.489900101982722,4.489900101982722,NGC 4889,8.061199803991885,19906140.829717465,10.132900717572817,9.406657165658928,10.360003406512774,10.132900717572817,1.520973667221788,-0.092927122221788,0.6031507990722824,-0.11211805586228224,1.5372421669933773,-0.0698308163133774,0.662733727277899,-0.13942720607789894,0.5435350663850268,0.08737845422943058,0.1970496132789596,0.004755820555273099,0.0064049251932775,0.21882779658765317,-0.017022362753420478
LEDA 126801,11,32,3366.9373954745524,13467.74958189821,815.4722371839366,3453.1309927987013,0.2422,0.2564,0.2422,0.2564,0.2422,0.2564,False,False,False,True,True,11,31,1.435963294,0.5379565705616225,0.4853071259999999,1.5002125050909092,0.5700193293812758,0.515482817840909,11,31,True,0.6586487923845344,0.663356863664625,1.435963294,1.349318432,1.5002125050909092,1.397680846419355,0.2361544461778471,0.25,3.6792121684867407,3.6792121684867407,3.25,3.25,7.2451367162298785,20.56406277360337,0.2284202705413135,0.1998321595916816,0.3061819231281472,0.3013783056354308,True,True,10,0.6666487682808087,0.0659855245729942,0.2251674177838279,0.1992837052443683,0.6666487682808087,0.0659855245729942,0.2251674177838279,,,,,,,194.78782038806,27.8975533285,GiC,0.02615,17.18,18.36,1.1800003,17.569,16.822,16.457,16.193,0.74699974,1.1119995,13.199999809265137,0.2,,SIMBAD,E,2003A&A...412...45P,,-17.82,False,1.649999976158142,Members of systems,,7173.49906142318,False,1.2376674440485934e+18,4.594318,4.291893499706958,17.64809,16.89255,16.50446,0.008106869,0.006181642,0.007094086,0.04454578,0.03081656,0.02290001,17.60354422,16.86173344,16.48155999,True,0.7418107800000016,1.121984229999999,17.56895,16.82227,16.45729,0.007975766,0.006101303,0.006990657,17.52440422,16.791453439999998,16.43438999,17.155875859799995,0.0049345308631597,"SDSS(cModelMag g,r)",17.155875859799995,SDSS,Vmag_sdss,1.121984229999999,0.7418107800000016,SDSS(cModel extcorr),-17.844124140200005,1.649999976158142,4.291893499706958,SDSS,False,3.2,13.734059199062267,,,,1.121984229999999,g-i,12.0,0.9090909222269192,0.0,6.950425040230947,13.880221918296847,6.950425040230947,NGC 4874,10.363985001425442,3910751.813217066,8.58598618713295,8.68139070211671,7.855333165697257,8.58598618713295,1.4852891807871784,-0.04932588678717842,0.3675415438032881,0.17041502675833442,1.4916914527760103,0.008521052314898858,0.39354092234979454,0.1764784070314812,0.5683653086982832,0.09828345958252549,0.13288061436851822,0.09228680341530968,0.0106403985786531,0.15229934562944436,0.04698435961492395
2MASX J12595104+2749592,0,0,566.8338145305454,2267.3352581221825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,0,0,,,,,,,0,0,True,,,,,,,,0.2499999999999999,,,0.0,0.0,,,,,,,False,False,10,,,,,,,,,,,,,,194.9625044108,27.83295082283,GiC,0.02634,16.29,17.78,1.4899998,17.144,16.395,16.049,15.765,0.74899864,1.0949993,24.960420608520508,0.191321,17.0,SIMBAD,B,2023ApJS..269....3M,,-18.71,False,3.1200525760650635,Members of systems,SBa,13660.080393049311,False,1.237667444048659e+18,3.982427,2.4758934744040366,16.97805,16.21085,15.85805,0.005321739,0.00428197,0.00481274,0.03088952,0.02136923,0.01587963,16.94716048,16.18948077,15.84217037,True,0.7576797100000014,1.104990110000001,17.1438,16.39516,16.04923,0.005189636,0.004178458,0.004684424,17.11291048,16.37379077,16.03335037,16.4901294511,0.003338150800487,"SDSS(cModelMag g,r)",16.4901294511,SDSS,Vmag_sdss,1.104990110000001,0.7576797100000014,SDSS(cModel extcorr),-18.5098705489,3.1200525760650635,2.4758934744040366,SDSS,False,3.0,7.427680423212109,,,,1.104990110000001,g-i,11.47926,0.4598985001110691,17.0,8.296946049062022,9.433580826854312,8.296946049062022,NGC 4874,8.11359828441877,3988392.194052256,8.46962794736223,5.945349234362124,4.990911453497621,8.46962794736223,,,,,,,,,,,,,,,
LEDA 126756,41,142,3408.8641625258983,13635.456650103584,3408.8641625258983,13635.456650103584,1.0,1.0,1.0,1.0,1.0,1.0,True,True,True,True,True,41,138,1.532036775,0.3157470488597551,0.3157470488597551,1.463552832,0.2456979849207308,0.2456979849207308,41,138,True,0.579947294114783,0.5706033809883788,1.532036775,1.4454457615,1.463552832,1.4473057602971016,0.2500000000000001,0.2500000000000001,6.499999999999979,6.499999999999979,6.499999999999979,6.499999999999979,23.777839058706103,78.74326657639628,0.2136577916486314,0.2570618256098807,0.2817910088601308,0.2957703070655252,True,True,10,0.581539481716824,0.0299689157948549,0.1013976123485536,0.1013976123485536,0.581539481716824,0.0299689157948549,0.1013976123485536,,,,,,,195.10342316666663,27.92662455555556,G,0.02653,16.57,18.52,1.9500008,17.209,16.542,16.214,15.947,0.6669998,0.99499893,23.97917938232422,0.156264,159.0,SIMBAD,B,2023ApJS..269....3M,,-18.43,False,2.997397422790528,Regular galaxies,,13214.700421836067,False,1.2376674440487242e+18,10.60795,6.584942530563399,17.43762,16.78736,16.51007,0.008155019,0.006782672,0.007871005,0.03299034,0.02282256,0.01695961,17.404629659999998,16.764537439999998,16.49311039,True,0.6400922199999997,0.9115192699999994,17.20902,16.54179,16.21383,0.007910382,0.006540264,0.007601303,17.176029659999998,16.518967439999997,16.19687039,17.016975250199994,0.0052147477111506,"SDSS(cModelMag g,r)",17.016975250199994,SDSS,Vmag_sdss,0.9115192699999994,0.6400922199999997,SDSS(cModel extcorr),-17.983024749800006,2.997397422790528,6.584942530563399,SDSS,False,3.2,21.07181609780288,,,,0.9115192699999994,g-i,9.375839999999998,0.39099920187057,159.0,11.021812546914266,4.77344387144913,4.77344387144913,NGC 4889,7.684682376730175,16808310.510826156,9.710825311160958,8.291319481255403,8.96930753292957,9.710825311160958,1.487639794798023,0.0443969802019768,0.38306163311534425,-0.06731458425558917,1.4946919764696758,-0.031139144469675806,0.4112732324404025,-0.16557524751967168,0.5667296871353622,0.01480979458146181,0.13710756459175227,-0.03570995224319867,0.013713342049659,0.15668171804297848,-0.05528410569442488
LEDA 126770,14,63,1210.9782439260568,4843.912975704227,1537.557822337098,6141.152629253567,1.2696824489201826,1.267808207962436,1.0,1.0,1.2696824489201826,1.267808207962436,True,True,True,True,True,14,63,1.4453967680000002,-0.1722943163135624,-0.1699063626249999,1.3473895632142856,-0.2688346927522385,-0.2664489043214288,14,63,True,0.6128685898384704,0.571700543195387,1.4453967680000002,1.435825005,1.3473895632142856,1.4345230822539683,0.2503695829041757,0.25,-1.7732837229630736,-1.7732837229630736,-1.75,-1.75,8.580160257738585,36.017134221309384,0.2500743986253308,0.2693093890304637,0.3523123039887845,0.2884450620249953,True,True,10,0.6158444701190467,0.0631862205632328,-0.0282694493375922,-0.0273186409757636,0.6158444701190467,0.0631862205632328,-0.0282694493375922,,,,,,,195.0236725,27.926465555555552,G,0.02653,18.057,18.784,0.7270012,18.307,17.735,17.433,17.266,0.5719986,0.87399864,12.0,0.17,155.0,SIMBAD,E,2003A&A...412...45P,,-16.943,False,1.5,Regular galaxies,,6613.087234291442,False,1.237667444048724e+18,3.483352,2.661912552547668,18.32106,17.7197,17.45893,0.01153686,0.0106469,0.01440574,0.0318165,0.02201051,0.01635617,18.2892435,17.69768949,17.442573829999997,True,0.5915540099999994,0.8466696700000007,18.30723,17.73506,17.43327,0.01153755,0.01057839,0.01439955,18.2754135,17.71304949,17.41691383,17.930226634099995,0.007863418834128,"SDSS(cModelMag g,r)",17.930226634099995,SDSS,Vmag_sdss,0.8466696700000007,0.5915540099999994,SDSS(cModel extcorr),-17.069773365900005,1.5,2.661912552547668,SDSS,False,3.2,8.518120168152539,,,,0.8466696700000007,g-i,10.2,0.8500000000000001,155.0,6.905496776299876,3.080113028894752,3.080113028894752,NGC 4889,3.9383040374325753,62844439.643469065,5.762967630263122,4.068760980576809,4.775189154304871,5.762967630263122,1.472184848238748,-0.026788080238747902,0.28101929447259955,-0.45331361078616195,1.4749639679061721,-0.12757440469188652,0.29468586268999664,-0.5635205554422351,0.5774836619391871,0.03836080817985965,0.1093159792836565,-0.1375854286212487,0.0145099667689012,0.12786825435156224,-0.15518689532732582
NGC 4875,61,90,1408.2132526067537,5632.853010427014,1408.2132526067537,5124.769668886497,1.0,0.9098,1.0,0.9098,1.0,0.9098,True,True,True,True,True,60,87,1.5919159225,1.0067291451588265,1.0595129924750002,1.6324125961333336,1.04078002488599,1.0941452828125002,60,87,True,0.4827152315001012,0.6114431506922713,1.5919159225,1.468697738,1.6324125961333336,1.484875347091954,0.2747856671795999,0.25,36.09364695537481,36.09364695537481,38.25,38.25,28.962913890006075,53.1955541102276,0.2787440948310692,0.212041317646891,0.3051767436464382,0.254166438817456,True,True,10,0.4802234705799375,0.0371120904807406,0.2366005401271475,0.2585753284539892,0.4802234705799375,0.0371120904807406,0.2366005401271475,,,,,,,194.90795580391,27.90733340062,GiC,0.02671,14.57,15.92,1.3500004,15.367,14.541,14.153,13.833,0.82599926,1.2139997,29.86680030822754,0.383589,115.0,SIMBAD,B,2023ApJS..269....3M,,-20.43,True,3.7333500385284415,Members of systems,,16567.377877547176,False,1.2376674440486587e+18,3.47767,3.014775254107091,15.39778,14.56522,14.16586,0.002560771,0.002236889,0.002306748,0.03416076,0.02363226,0.0175613,15.363619239999998,14.54158774,14.1482987,True,0.8220314999999978,1.215320539999999,15.36718,14.54056,14.15294,0.002544876,0.002222457,0.002294919,15.33301924,14.51692774,14.1353787,14.868620655,0.0016864466193428,"SDSS(cModelMag g,r)",14.868620655,SDSS,Vmag_sdss,1.215320539999999,0.8220314999999978,SDSS(cModel extcorr),-20.131379345,3.7333500385284415,3.014775254107091,SDSS,False,3.2,9.647280813142691,,,,1.215320539999999,g-i,23.01534,0.7705994536569043,115.0,3.1525686136990174,7.869878982823536,3.1525686136990174,NGC 4874,4.78141583304099,38506918.90996041,3.929293797283165,2.517992996236803,1.4670386222069929,3.929293797283165,1.5239963840619757,0.06791953843802423,0.6231084931506525,0.38362065200817397,1.5411006199152015,0.09131197621813203,0.6855361746720798,0.35524385021391014,0.5414317772786036,-0.061208306698666115,0.20248516057147886,0.03411537955566865,0.0226837678510748,0.2244632053928628,0.034112123061126376
LEDA 93696,34,36,4477.733076568523,17910.93230627409,3985.1824381459855,8242.611047347336,0.89,0.4602,0.89,0.4602,0.89,0.4602,True,False,False,True,True,34,33,1.4892503465,0.8195902506663469,1.1429834070588236,1.462854229147059,0.7684774961775381,1.1038068443014708,34,33,True,0.5207353323841503,0.5679436447780623,1.4892503465,1.427039508,1.462854229147059,1.4797104345151515,0.4834854411125598,0.25,18.044980443285525,18.044980443285525,25.75,25.75,17.70500130106111,18.742140277676054,0.2779781369886365,0.2872952223900566,0.412099779860498,0.2931980245371948,True,True,10,0.5239067068926099,0.0491379689334316,0.2573904727883251,0.3860968519096977,0.5239067068926099,0.0491379689334316,0.2573904727883251,,,,,,,194.76993002245,28.050391403130003,G,0.02689,16.53,18.06,1.5299988,17.005,16.29,15.933,15.654,0.71499825,1.0719995,10.979999542236328,0.121,125.0,SIMBAD,C,2006AJ....131.1163S,,-18.47,False,1.372499942779541,Regular galaxies,,6130.413423194526,False,1.2376673243345062e+18,7.938399,5.803594064877603,17.20397,16.49918,16.14204,0.005875899,0.004978854,0.005413767,0.0328658,0.02273641,0.01689559,17.171104200000002,16.47644359,16.12514441,True,0.6946606100000032,1.0459597900000013,17.00517,16.29045,15.93348,0.005735601,0.004852596,0.005270808,16.9723042,16.26771359,15.91658441,16.751254440099995,0.0037990655178284,"SDSS(cModelMag g,r)",16.751254440099995,SDSS,Vmag_sdss,1.0459597900000013,0.6946606100000032,SDSS(cModel extcorr),-18.248745559900005,1.372499942779541,5.803594064877603,SDSS,False,3.2,18.57150100760833,,,,1.0459597900000013,g-i,7.26,0.66120221335832,125.0,8.746598536574846,14.650855454897236,8.746598536574846,NGC 4874,11.51180486839094,2189058.9906040514,9.603901547815774,11.804232723247267,12.039512553593994,9.603901547815774,1.492136586143956,-0.0028862396439559568,0.4127520046457507,0.40683824602059626,1.5004320634923394,-0.03757783434528039,0.445195645133837,0.3232818510437011,0.5636006966437581,-0.03969398975114824,0.1451938403885587,0.1121966323997664,0.0067505205111528,0.16506532090287662,0.2210315310068211
Z 160-235,0,0,825.4151466155173,3301.660586462069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,0,0,,,,,,,0,0,True,,,,,,,,0.25,,,0.0,0.0,,,,,,,False,False,10,,,,,,,,,,,,,,194.94217517401,27.85723506096,GiC,0.02699,15.0,16.258,1.2579994,15.598,14.813,14.451,14.165,0.78499985,1.1469994,35.63898086547852,0.241217,153.0,SIMBAD,B,2023ApJS..269....3M,,-20.0,False,4.454872608184815,Members of systems,S0...,19969.73381437064,False,1.2376674440486587e+18,4.439259,3.1794672124307453,15.60991,14.83156,14.4557,0.002780801,0.002415345,0.002514627,0.03319907,0.02296696,0.01706691,15.57671093,14.80859304,14.43863309,True,0.7681178899999992,1.1380778399999991,15.59794,14.81347,14.45058,0.002767158,0.002404923,0.002506799,15.56474093,14.79050304,14.43351309,15.113521374899998,0.0018250124415073,"SDSS(cModelMag g,r)",15.113521374899998,SDSS,Vmag_sdss,1.1380778399999991,0.7681178899999992,SDSS(cModel extcorr),-19.886478625100004,4.454872608184815,3.1794672124307453,SDSS,False,3.0,9.538401637292235,,,,1.1380778399999991,g-i,14.47302,0.4061008381420693,153.0,6.538809249956871,8.673173585012453,6.538809249956871,NGC 4874,6.775550475184559,6581459.73053908,6.848695485084608,4.439584266507969,3.337658862729874,6.848695485084608,,,,,,,,,,,,,,,
LEDA 126763,1,10,365.4627759593878,1461.851103837551,365.4627759593878,1461.851103837551,1.0,1.0,1.0,1.0,1.0,1.0,True,True,True,True,True,1,10,1.318238307,-1.971038445500001,-1.971038445500001,1.318238307,,,1,10,True,0.7953644953379772,0.6810796208494998,1.318238307,1.315710701,1.318238307,1.3854230958,0.25,0.25,-1.5000000000000004,-1.5000000000000004,-1.5000000000000004,-1.5000000000000004,0.7953644953379772,6.810796208494998,,0.1839160205735669,,0.2238958769054589,False,True,10,,,,,,,,,,,,,,195.0558333333333,28.053416666666667,GiC,0.02716,17.31,18.735,1.4250011,18.066,17.576,17.288,17.118,0.48999977,0.7779999,23.923620223999023,0.110128,81.0,SIMBAD,B,2023ApJS..269....3M,,-17.69,False,2.990452527999878,Members of systems,,13486.880114119487,False,1.2376673243346373e+18,5.57706,2.5653439373339,17.77352,17.37881,17.08642,0.009343303,0.009583651,0.01136317,0.03462406,0.02395277,0.01779947,17.738895940000003,17.35485723,17.06862053,True,0.3840387100000022,0.6702754100000021,18.06555,17.57608,17.28782,0.00910119,0.009323749,0.01100583,18.030925940000003,17.55212723,17.27002053,17.502313101099997,0.0068298168456967,"SDSS(cModelMag g,r)",17.502313101099997,SDSS,Vmag_sdss,0.6702754100000021,0.3840387100000022,SDSS(cModel extcorr),-17.497686898900003,2.990452527999878,2.5653439373339,SDSS,False,3.2,8.20910059946848,,,,0.6702754100000021,g-i,6.60768,0.2761990007420153,81.0,10.056494062975387,4.730572229394344,4.730572229394344,NGC 4889,6.978071934432116,17505784.60585937,8.437501738526649,9.32991404387002,10.605540081525024,8.437501738526649,1.4794264258603045,-0.16118811886030437,0.3288323045747341,-2.299870750074735,1.4842077336340842,-0.1659694266340841,,,,,,,0.0101957462035099,,
NGC 4883,54,182,5735.775817301432,22943.103269205727,5735.775817301432,19887.081913747523,1.0,0.8667999999999999,1.0,0.8668,1.0,0.8668,True,True,True,True,True,47,176,1.430575127,-0.0822347212557517,0.1192715505319148,1.5058272339574466,-0.0417992649956606,0.1643445846648934,47,176,True,0.5793699999969601,0.6367474054456557,1.430575127,1.4007106385,1.5058272339574466,1.4329473753806818,0.2884171665897554,0.25,-3.761421319796966,-3.761421319796966,3.0,3.0,27.230389999857127,112.0675433584354,0.2714543744254806,0.2225346181453147,0.3315285964454747,0.2831712012856552,True,True,10,0.5834896348479716,0.0380359754378723,-0.1042168188140392,-0.0126143191862593,0.5834896348479716,0.0380359754378723,-0.1042168188140392,,,,,,,194.98340521471,28.034715581050005,GiG,0.02719,14.27,15.2,0.92999935,14.821,14.007,13.584,13.254,0.8140001,1.2370005,38.738399505615234,0.533751,80.0,SIMBAD,B,2023ApJS..269....3M,,-20.73,True,4.842299938201904,Members of systems,,21862.00344133771,False,1.2376673243345718e+18,6.498521,5.874312168409293,14.84764,14.04769,13.60803,0.002187753,0.001979091,0.001982934,0.03000656,0.0207584,0.01542571,14.81763344,14.0269316,13.59260429,True,0.7907018400000005,1.225029150000001,14.82103,14.0069,13.58407,0.002165257,0.001957995,0.001964019,14.79102344,13.9861416,13.56864429,14.341119354399998,0.0014724161555133,"SDSS(cModelMag g,r)",14.341119354399998,SDSS,Vmag_sdss,1.225029150000001,0.7907018400000005,SDSS(cModel extcorr),-20.6588806456,4.842299938201904,5.874312168409293,SDSS,False,3.2,18.79779893890974,,,,1.225029150000001,g-i,32.02506,0.8267006486769769,80.0,6.371719626894357,4.36928950469581,4.36928950469581,NGC 4889,4.096655204134222,25083030.479686186,4.86785370959485,6.50773941549859,7.768595190392093,4.86785370959485,1.5329232847537722,-0.10234815775377215,0.6820489637584779,-0.7642836850142296,1.5524956753829038,-0.04666844142545723,0.7528779715322602,-0.7946772365279208,0.5352201954560696,0.04826943939190198,0.2185378024335159,-0.3227546212475551,0.0104648888010327,0.24110609237881586,-0.2537204115650752
IC 4026,64,196,5272.322683211792,21089.290732847167,5272.322683211792,21089.290732847167,1.0,1.0,1.0,1.0,1.0,1.0,True,True,True,True,True,59,193,1.537738667,0.3658471967754235,0.3658471967754235,1.5243936676779664,0.3317532545762716,0.3317532545762716,59,193,True,0.5361924763178797,0.5972136865394739,1.537738667,1.432986461,1.5243936676779664,1.45835822534715,0.25,0.25,10.75,10.75,10.75,10.75,31.635356102754905,115.26224150211848,0.2438528557432927,0.2514511713491292,0.299054420336843,0.3245957437296906,True,True,10,0.5377542834950075,0.0291606761652379,0.0493549550962004,0.0493549550962004,0.5377542834950075,0.0291606761652379,0.0493549550962004,,,,,,,195.09225412222,28.04701061643,EmG,0.02727,14.63,15.5,0.8699999,15.128,14.365,13.958,13.671,0.7630005,1.1700001,38.0908203125,0.505528,73.0,SIMBAD,B,2023ApJS..269....3M,,-20.369999,True,4.7613525390625,Regular galaxies,SB0,21557.70523275521,False,1.2376673243346373e+18,6.247734,5.73849487368473,15.10569,14.36515,13.95655,0.002351962,0.002099375,0.002134596,0.03497309,0.02419422,0.0179789,15.07071691,14.34095578,13.9385711,True,0.72976113,1.132145809999999,15.12822,14.36483,13.95826,0.002345893,0.002099178,0.002134811,15.09324691,14.34063578,13.9402811,14.6301578433,0.0015697421405785,"SDSS(cModelMag g,r)",14.6301578433,SDSS,Vmag_sdss,1.132145809999999,0.72976113,SDSS(cModel extcorr),-20.369842156700003,4.7613525390625,5.73849487368473,SDSS,False,3.0,17.21548462105419,,,,1.132145809999999,g-i,30.33168,0.7962989442379181,73.0,11.52247080190528,5.219269139559637,5.219269139559637,NGC 4889,8.181683973547786,12948621.650616655,9.877115397745982,10.3688043585137,11.600167881128444,9.877115397745982,1.5280318884982893,0.009706778501710644,0.6497531864017905,-0.283905989626367,1.546251881084065,-0.021858213406098725,0.7159787806067825,-0.38422552603051097,0.5386237628437173,-0.0008694793487097341,0.20974193531171254,-0.16038698021551212,0.0107909752930707,0.23198680698580976,-0.18263185188960934
