name,N_inner,N_annulus,A_ap_geom,A_ann_geom,A_ap_eff,A_ann_eff,A_ap_eff_over_geom,A_ann_eff_over_geom,f_cov_ap_geom,f_cov_ann_geom,cov_ap_depthw,cov_ann_depthw,coverage_ok_ap,coverage_ok_ann,coverage_ok_both,good_ap_area,good_ann_area,N_inner_color,N_annulus_color,median_color,N_inner_Pblue,N_annulus_Pblue,matched_color_Pblue_samples,Pblue_mean_inner,Pblue_mean_annulus,median_color_inner,median_color_annulus,mean_color_inner,mean_color_annulus,Pblue_mean_IE_contrast,mean_color_IE_contrast,median_color_IE_contrast,alpha_eff,alpha_geom,sum_Pblue_inner,sum_Pblue_annulus,Pblue_std_inner,Pblue_std_annulus,color_std_inner,color_std_annulus,Pblue_inner_meets_min,Pblue_annulus_nonzero,min_gc_for_Pblue,Pblue_mean,Pblue_mean_err,fb,fb_err,mu_blue,mu_blue_err,mu_red,mu_red_err,ra,dec,otype,z,Vmag_simbad_raw,Bmag_simbad_raw,BV_simbad_raw,gmag_simbad_raw,rmag_simbad_raw,imag_simbad_raw,zmag_simbad_raw,gr_simbad_raw,gi_simbad_raw,major_axis_arcsec,galdim_minaxis,galdim_angle,dim_source,galdim_qual,galdim_bibcode,dim_ref,MV_simbad_raw,show_label,Re_arcsec,otype_family,morph_type,major_kpc,is_large_E,sdss_objid,Re_r_arcsec,Re_r_arcsec_circ,g_cmodel_sdss,r_cmodel_sdss,i_cmodel_sdss,gerr_cmodel_sdss,rerr_cmodel_sdss,ierr_cmodel_sdss,Ag_sdss,Ar_sdss,Ai_sdss,g0_cmodel_sdss,r0_cmodel_sdss,i0_cmodel_sdss,sdss_phot_ok,gr0_sdss,gi0_sdss,g_model_sdss,r_model_sdss,i_model_sdss,gerr_model_sdss,rerr_model_sdss,ierr_model_sdss,g0_model_sdss,r0_model_sdss,i0_model_sdss,Vmag_sdss,Vmag_sdss_err,V_source,mV_app,mV_src,mV_app_col,gi_primary,gr_primary,color_src,MV_abs,Re_simbad_proxy_arcsec,Re_best_arcsec,Re_best_src,Re_best_is_proxy,Re_GCS_scale,Re_GCS_arcsec,n_gcs_prior,n_gcs_red_prior,n_gcs_blue_prior,gal_color,gal_color_src,minor_axis_arcsec,q_axis,pa_deg,R_NGC 4874_arcmin,R_NGC 4889_arcmin,R_nearBCG_arcmin,nearer_BCG,R_bcg_mid_arcmin,tidal_proxy,R_xray_peak_arcmin,R_sz_peak_arcmin,R_geom_arcmin,R_cluster_arcmin,median_color_inner_exp,Delta_median_color_inner,median_color_annulus_exp,Delta_median_color_annulus,median_color_IE_contrast_exp,Delta_median_color_IE_contrast,mean_color_inner_exp,Delta_mean_color_inner,mean_color_annulus_exp,Delta_mean_color_annulus,mean_color_IE_contrast_exp,Delta_mean_color_IE_contrast,Pblue_mean_inner_exp,Delta_Pblue_mean_inner,Pblue_mean_annulus_exp,Delta_Pblue_mean_annulus,Pblue_mean_IE_contrast_exp,Delta_Pblue_mean_IE_contrast,gc_voronoi_density_arcsec2_inv,R_NGC 4874_kpc,R_NGC 4889_kpc,R_nearBCG_kpc,R_bcg_mid_kpc,R_xray_peak_kpc,R_sz_peak_kpc,R_geom_kpc,R_cluster_kpc,log_gc_voronoi_density,log_tidal_proxy,Delta_Pblue_mean_inner_err_lo,Delta_Pblue_mean_inner_err_hi,Delta_Pblue_mean_annulus_err_lo,Delta_Pblue_mean_annulus_err_hi,Delta_Pblue_mean_IE_contrast_err_lo,Delta_Pblue_mean_IE_contrast_err_hi,Delta_Pblue_mean_inner_q16,Delta_Pblue_mean_inner_q50,Delta_Pblue_mean_inner_q84
LEDA 44723,30,28,995.5514655162556,3982.205862065021,995.5514655162556,3982.205862065021,1.0,1.0,1.0,1.0,1.0,1.0,True,True,True,True,True,26,28,1.547461116,26,28,True,0.5271285704240931,0.505615693387426,1.547461116,1.498810443,1.5100221588461538,1.515672077142857,0.0215128770366671,-0.0056499182967029,0.048650673,0.25,0.25,13.70534283102642,14.157239414847924,0.2575747277714015,0.2886711545127948,0.4110979358588353,0.3917345197466994,True,True,10,0.5311558097920168,0.048779178833771,0.5311558097920168,0.048779178833771,,,,,195.05362670104,28.07549425166,G,0.02503,15.17,16.272,1.1019993,15.71,14.941,14.538,14.255,0.76900005,1.1719999,32.3455810546875,0.329009,141.0,SIMBAD,B,2023ApJS..269....3M,,-19.83,False,4.0431976318359375,Regular galaxies,,16848.06529826377,False,1.237667324334637e+18,3.693606,2.8483601358201445,15.68578,14.9407,14.52751,0.002688938,0.002380718,0.002415233,0.03489778,0.02414212,0.01794018,15.65088222,14.91655788,14.50956982,True,0.7343243400000006,1.1413124000000003,15.70972,14.9407,14.53802,0.002689929,0.002380718,0.002415377,15.67482222,14.91655788,14.52007982,15.207630859399998,0.0017856079256142,"SDSS(cModelMag g,r)",15.207630859399998,SDSS,Vmag_sdss,1.1413124000000003,0.7343243400000006,SDSS(cModel extcorr),-19.7923691406,4.0431976318359375,2.8483601358201445,SDSS,False,3.2,9.114752434624462,,,,1.1413124000000003,g-i,19.74054,0.6103009856778941,141.0,10.766224514631908,6.001330664989362,6.001330664989362,NGC 4889,7.9312208886153295,8923974.057392621,9.193523506772758,10.339509730627752,11.624997193098944,9.193523506772758,1.5182593168268008,0.0292017991731992,1.4651256459352415,0.0336847970647582,0.0536113589565714,-0.0049606859565714,1.5337773392353986,-0.0237551803892448,1.485419584400335,0.0302524927425218,0.0460258884028079,-0.0516758066995108,0.5440767158313938,-0.01694814540730072,0.5811431631811755,-0.07552746979374958,-0.03277212346307376,0.05428500049974086,0.0118104912314363,313.17677631542534,174.5716326749419,174.5716326749419,230.70986368214656,267.428758421133,300.7641464024104,338.1574609244593,267.428758421133,-1.9277320384859453,6.950558299089657,0.04930423437338666,0.04886421378306785,0.05527958046697817,0.051152546156274084,0.06696767980478077,0.07651107302093654,-0.06625237978068738,-0.015134867676462882,0.03191606837576713
LEDA 44792,109,188,6707.21600350093,26828.864014003728,6707.21600350093,26828.864014003728,1.0,1.0,1.0,1.0,1.0,1.0,True,True,True,True,True,105,182,1.40535561,105,182,True,0.6162410300487132,0.63309535724564,1.40535561,1.3731432515,1.4401653697904762,1.4383131344725273,-0.0168543271969268,0.0018522353179488,0.0322123585,0.2499999999999999,0.2499999999999999,64.70530815511489,115.22335501870648,0.2360856237571606,0.2243109121963893,0.2965009093110017,0.2786351374108885,True,True,10,0.6173312848453238,0.0218338750117561,0.6173312848453238,0.0218338750117561,,,,,195.16152855812,28.014533048270003,G,0.02535,14.844,15.75,0.90600014,15.348,14.657,14.19,14.01,0.691,1.158,37.79082107543945,0.478809,86.0,SIMBAD,B,2023ApJS..269....3M,,-20.156,False,4.723852634429932,Regular galaxies,,19928.299771655613,False,1.2376673243347026e+18,8.492435,6.624339914621609,15.29,14.676,14.0979,0.002666358,0.002396727,0.002344526,0.03537844,0.02447464,0.01818728,15.25462156,14.65152536,14.07971272,True,0.6030961999999978,1.1749088399999987,15.34815,14.65673,14.19015,0.002652036,0.00238594,0.002335772,15.31277156,14.63225536,14.17196272,14.888794801999998,0.0017873701358782,"SDSS(cModelMag g,r)",14.888794801999998,SDSS,Vmag_sdss,1.1749088399999987,0.6030961999999978,SDSS(cModel extcorr),-20.111205198,4.723852634429932,6.624339914621609,SDSS,False,3.2,21.197887726789148,,,,1.1749088399999987,g-i,28.72854,0.7601988838149616,86.0,14.310547135940766,7.1344746840721545,7.1344746840721545,NGC 4889,10.713362638896784,5162893.025077918,12.696784374505777,12.416473425471562,13.475701807894415,12.696784374505777,1.523654977118323,-0.118299367118323,1.4655843596765663,-0.0924411081765665,0.0575410623009085,-0.0253287038009085,1.540664819048328,-0.1004994492578517,1.4866137056551014,-0.0483005711825741,0.0509923014953755,-0.0491400661774267,0.5404648596267834,0.07577617042192986,0.5806992366020584,0.05239612064358168,-0.03602892515225392,0.01917459795532712,0.0098829570434752,416.27694214001815,207.5334560620689,207.5334560620689,311.6390866814953,369.33448625149094,361.18057126809583,391.9922759411832,369.33448625149094,-2.0051130923030267,6.712893126577405,0.021420037223794243,0.025155169749985037,0.01670321655899823,0.01652009533923597,0.024460725712168126,0.03246153575738603,0.05435613319813561,0.07827699025572493,0.1009313401719149
2MASX J12595670+2755483,40,615,5579.487990484856,22317.951961939427,5579.487990484856,28727.6702541219,1.0,1.2872001115117315,1.0,0.9994,1.0,1.2872001115117315,True,True,True,True,True,38,605,1.448900919,38,605,True,0.6234838084565987,0.5319977031877883,1.448900919,1.464829264,1.4597181075789474,1.4719772277785124,0.0914861052688104,-0.0122591201995649,-0.015928345,0.1942199956045618,0.2499999999999999,23.69238472135075,321.8586104286119,0.2315097995042098,0.2749494926963689,0.2367611036078472,0.3355243023919284,True,True,10,0.6290984392643455,0.0397646349638037,0.6290984392643455,0.0397646349638037,,,,,194.98605391892,27.93003702706,GiC,0.02571,15.32,16.765,1.4449997,15.814,15.043,14.676,14.39,0.7709999,1.1380005,31.542781829833984,0.331515,58.0,SIMBAD,B,2023ApJS..269....3M,,-19.68,False,3.942847728729248,Members of systems,SB0,16862.375614467303,False,1.237667444048659e+18,8.262528,6.633687811045823,15.93959,15.16513,14.76233,0.003439481,0.00282651,0.00302959,0.0309996,0.02144538,0.01593621,15.9085904,15.14368462,14.74639379,True,0.7649057800000012,1.1621966100000003,15.81388,15.04323,14.67614,0.003382762,0.002782559,0.002975706,15.7828804,15.02178462,14.66020379,15.4472959898,0.0021839537858206,"SDSS(cModelMag g,r)",15.4472959898,SDSS,Vmag_sdss,1.1621966100000003,0.7649057800000012,SDSS(cModel extcorr),-19.5527040102,3.942847728729248,6.633687811045823,SDSS,False,3.0,19.901063433137463,,,,1.1621966100000003,g-i,19.8909,0.6306006904307556,58.0,4.946322630784332,3.786178024082734,3.786178024082734,NGC 4889,2.515147953862152,41090897.67710551,3.960631449791072,2.065968970769727,2.903983908380136,3.960631449791072,1.51420346555983,-0.06530254655983,1.4647808364757116,4.842752428846353e-05,0.0506574494391408,-0.0665857944391408,1.5286001056409493,-0.0688819980620019,1.4845219781867507,-0.0125447504082383,0.0422926969590397,-0.0545518171586046,0.5467917035756377,0.07669210488096101,0.5814768573133253,-0.04947915412553705,-0.030324025817251105,0.12181013108606151,0.0669362245868788,143.88269295515735,110.13545431149477,110.13545431149477,73.16268828282163,115.21009876148447,60.09660130661704,84.47346771027787,115.21009876148447,-1.1743387868591055,7.613745629019355,0.037802234660118984,0.038969026335917284,0.011230440788353932,0.012072021494702816,0.037660883563891176,0.041597923652695074,0.038889870220842025,0.0790830046667984,0.1156611312168783
IC 4033,27,70,4842.6106894493605,19370.44275779745,4842.6106894493605,19370.44275779745,1.0,1.0,1.0,1.0,1.0,1.0,True,True,True,True,True,25,66,1.428046545,25,66,True,0.6293421197912763,0.6501637678488255,1.428046545,1.4197178815,1.46741135068,1.430461862848485,-0.0208216480575491,0.0369494878315148,0.0083286634999999,0.2499999999999999,0.2499999999999999,15.733552994781906,42.91080867802248,0.2262781384303837,0.2077271252084416,0.2838222110757605,0.2666471739205371,True,True,10,0.6309135206144574,0.0405604579253007,0.6309135206144574,0.0405604579253007,,,,,195.11830877411,27.97241464842,EmG,0.02574,15.23,16.741,1.5109997,15.527,14.794,14.436,14.153,0.73300076,1.0910006,35.63478088378906,0.359436,97.0,SIMBAD,B,2023ApJS..269....3M,,-19.77,True,4.454347610473633,Regular galaxies,S...,19071.443057095606,False,1.2376674440487242e+18,8.827339,6.308491027635609,15.48044,14.81165,14.44996,0.003040772,0.002536087,0.002700216,0.03497763,0.02419736,0.01798123,15.44546237,14.78745264,14.43197877,True,0.6580097299999998,1.013483599999999,15.52668,14.79415,14.43624,0.003012475,0.002525534,0.002695346,15.49170237,14.76995264,14.41825877,15.0472366293,0.00194761131273,"SDSS(cModelMag g,r)",15.0472366293,SDSS,Vmag_sdss,1.013483599999999,0.6580097299999998,SDSS(cModel extcorr),-19.9527633707,4.454347610473633,6.308491027635609,SDSS,False,3.0,18.925473082906827,,,,1.013483599999999,g-i,21.56616,0.6051997364690085,97.0,11.659939657279867,4.489900101982722,4.489900101982722,NGC 4889,8.061199803991885,19906140.829717465,10.132900717572817,9.406657165658928,10.360003406512774,10.132900717572817,1.520973667221788,-0.092927122221788,1.465356407280041,-0.0456385257800409,0.0555882424608282,-0.0472595789608283,1.5372421669933771,-0.0698308163133774,1.4860203011475757,-0.0555584382990905,0.0485243009438386,-0.0115748131123238,0.5422597290705659,0.08708239072071045,0.5809198406923107,0.06924392715651473,-0.034410495872343294,0.013588847814794195,0.0064049251932775,339.1738960056548,130.60589977537947,130.60589977537947,234.49079706796653,294.7541338322361,273.6285652451099,301.3602832691274,294.7541338322361,-2.19348593825911,7.2989870722418155,0.04141611123445281,0.04721832336971862,0.02631892775637896,0.024771524205511097,0.04240035029262908,0.05473105647873554,0.045666279486257635,0.0908833412583171,0.13430071409042907
LEDA 126801,11,32,3366.9373954745524,13467.74958189821,815.4722371839366,3453.1309927987013,0.2422,0.2564,0.2422,0.2564,0.2422,0.2564,False,False,False,True,True,11,31,1.435963294,11,31,True,0.6586487923845344,0.663356863664625,1.435963294,1.349318432,1.5002125050909092,1.397680846419355,-0.0047080712800905,0.1025316586715541,0.0866448619999999,0.2361544461778471,0.25,7.2451367162298785,20.56406277360337,0.2284202705413135,0.1998321595916816,0.3061819231281472,0.3013783056354308,True,True,10,0.6666487682808087,0.0659855245729942,0.6666487682808087,0.0659855245729942,,,,,194.78782038806,27.8975533285,GiC,0.02615,17.18,18.36,1.1800003,17.569,16.822,16.457,16.193,0.74699974,1.1119995,13.199999809265137,0.2,,SIMBAD,E,2003A&A...412...45P,,-17.82,False,1.649999976158142,Members of systems,,7173.49906142318,False,1.2376674440485934e+18,4.594318,4.291893499706958,17.64809,16.89255,16.50446,0.008106869,0.006181642,0.007094086,0.04454578,0.03081656,0.02290001,17.60354422,16.86173344,16.48155999,True,0.7418107800000016,1.121984229999999,17.56895,16.82227,16.45729,0.007975766,0.006101303,0.006990657,17.52440422,16.791453439999998,16.43438999,17.155875859799995,0.0049345308631597,"SDSS(cModelMag g,r)",17.155875859799995,SDSS,Vmag_sdss,1.121984229999999,0.7418107800000016,SDSS(cModel extcorr),-17.844124140200005,1.649999976158142,4.291893499706958,SDSS,False,3.2,13.734059199062267,,,,1.121984229999999,g-i,12.0,0.9090909222269192,0.0,6.950425040230947,13.880221918296847,6.950425040230947,NGC 4874,10.363985001425442,3910751.813217066,8.58598618713295,8.68139070211671,7.855333165697257,8.58598618713295,1.4852891807871784,-0.0493258867871784,1.4623226795441808,-0.1130042475441808,0.0295989402982418,0.057045921701758,1.4916914527760103,0.0085210523148988,1.4781229166914154,-0.0804420702720603,0.0156786636992447,0.0868529949723093,0.5661469322623037,0.09250186012223072,0.583855772744104,0.07950109092052093,-0.012871464610429345,0.008163393330338845,0.0106403985786531,202.17966894181558,403.7592889696055,202.17966894181558,301.4761031703053,249.75621416037325,252.53141900659807,228.50237930421068,249.75621416037325,-1.9730421035007901,6.592260255335809,0.0698969157463609,0.069625986437033,0.03354107627585903,0.03570639141318749,0.07821077060709448,0.07263690362563799,0.022604944375869816,0.0989085748253411,0.1621278465592637
LEDA 126756,41,142,3408.8641625258983,13635.456650103584,3408.8641625258983,13635.456650103584,1.0,1.0,1.0,1.0,1.0,1.0,True,True,True,True,True,41,138,1.532036775,41,138,True,0.579947294114783,0.5706033809883788,1.532036775,1.4454457615,1.463552832,1.4473057602971016,0.0093439131264041,0.0162470717028984,0.0865910134999998,0.2500000000000001,0.2500000000000001,23.777839058706103,78.74326657639628,0.2136577916486314,0.2570618256098807,0.2817910088601308,0.2957703070655252,True,True,10,0.581539481716824,0.0299689157948549,0.581539481716824,0.0299689157948549,,,,,195.10342316666663,27.92662455555556,G,0.02653,16.57,18.52,1.9500008,17.209,16.542,16.214,15.947,0.6669998,0.99499893,23.97917938232422,0.156264,159.0,SIMBAD,B,2023ApJS..269....3M,,-18.43,False,2.997397422790528,Regular galaxies,,13214.700421836067,False,1.2376674440487242e+18,10.60795,6.584942530563399,17.43762,16.78736,16.51007,0.008155019,0.006782672,0.007871005,0.03299034,0.02282256,0.01695961,17.404629659999998,16.764537439999998,16.49311039,True,0.6400922199999997,0.9115192699999994,17.20902,16.54179,16.21383,0.007910382,0.006540264,0.007601303,17.176029659999998,16.518967439999997,16.19687039,17.016975250199994,0.0052147477111506,"SDSS(cModelMag g,r)",17.016975250199994,SDSS,Vmag_sdss,0.9115192699999994,0.6400922199999997,SDSS(cModel extcorr),-17.983024749800006,2.997397422790528,6.584942530563399,SDSS,False,3.2,21.07181609780288,,,,0.9115192699999994,g-i,9.375839999999998,0.39099920187057,159.0,11.021812546914266,4.77344387144913,4.77344387144913,NGC 4889,7.684682376730175,16808310.510826156,9.710825311160958,8.291319481255403,8.96930753292957,9.710825311160958,1.487639794798023,0.0443969802019768,1.462522517726918,-0.0170767562269178,0.0313109116308655,0.0552801018691342,1.4946919764696758,-0.0311391444696758,1.4786431344220443,-0.0313373741249429,0.0178422765970721,-0.0015952048941737,0.5645734307182844,0.0153738633964986,0.5836623765737968,-0.01305899558541801,-0.01429028700982285,0.023634200136226947,0.013713342049659,320.6115308021265,138.85385369322043,138.85385369322043,223.53834907320802,282.47645794293595,241.1847071377584,260.9065801225845,282.47645794293595,-1.8628566913193236,7.225524062475761,0.03010252422769777,0.034493218854174425,0.01982487021750611,0.02290230698097139,0.03647498297012189,0.03937424736484418,-0.014728660831199171,0.017725859208322536,0.049867082250673024
LEDA 126770,14,63,1210.9782439260568,4843.912975704227,1537.557822337098,6141.152629253567,1.2696824489201826,1.267808207962436,1.0,1.0,1.2696824489201826,1.267808207962436,True,True,True,True,True,14,63,1.4453967680000002,14,63,True,0.6128685898384704,0.571700543195387,1.4453967680000002,1.435825005,1.3473895632142856,1.4345230822539683,0.0411680466430833,-0.0871335190396829,0.009571763,0.2503695829041757,0.25,8.580160257738585,36.017134221309384,0.2500743986253308,0.2693093890304637,0.3523123039887845,0.2884450620249953,True,True,10,0.6158444701190467,0.0631862205632328,0.6158444701190467,0.0631862205632328,,,,,195.0236725,27.926465555555552,G,0.02653,18.057,18.784,0.7270012,18.307,17.735,17.433,17.266,0.5719986,0.87399864,12.0,0.17,155.0,SIMBAD,E,2003A&A...412...45P,,-16.943,False,1.5,Regular galaxies,,6613.087234291442,False,1.237667444048724e+18,3.483352,2.661912552547668,18.32106,17.7197,17.45893,0.01153686,0.0106469,0.01440574,0.0318165,0.02201051,0.01635617,18.2892435,17.69768949,17.442573829999997,True,0.5915540099999994,0.8466696700000007,18.30723,17.73506,17.43327,0.01153755,0.01057839,0.01439955,18.2754135,17.71304949,17.41691383,17.930226634099995,0.007863418834128,"SDSS(cModelMag g,r)",17.930226634099995,SDSS,Vmag_sdss,0.8466696700000007,0.5915540099999994,SDSS(cModel extcorr),-17.069773365900005,1.5,2.661912552547668,SDSS,False,3.2,8.518120168152539,,,,0.8466696700000007,g-i,10.2,0.8500000000000001,155.0,6.905496776299876,3.080113028894752,3.080113028894752,NGC 4889,3.9383040374325753,62844439.643469065,5.762967630263122,4.068760980576809,4.775189154304871,5.762967630263122,1.472184848238748,-0.0267880802387479,1.461208610628408,-0.025383605628408,0.0200549481529645,-0.0104831851529645,1.474963967906172,-0.1275744046918865,1.4752227782134253,-0.0406996959594569,0.0036168352627618,-0.0907503543024447,0.5749189753979129,0.037949614440557444,0.5849339283739124,-0.013233385178525459,-0.004961735295860831,0.04612978193894413,0.0145099667689012,200.8727587204786,89.59685614631442,89.59685614631442,114.56062066297407,167.6379330565778,118.35545931289728,138.90462191357258,167.6379330565778,-1.838333582193509,7.798266858171769,0.057214095120872235,0.0669801617072249,0.030235448594020956,0.03672952144878753,0.06986889922031161,0.07112018924754113,-0.019264480680314788,0.044546104100277095,0.10492977614778234
NGC 4875,61,90,1408.2132526067537,5632.853010427014,1408.2132526067537,5124.769668886497,1.0,0.9098,1.0,0.9098,1.0,0.9098,True,True,True,True,True,60,87,1.5919159225,60,87,True,0.4827152315001012,0.6114431506922713,1.5919159225,1.468697738,1.6324125961333336,1.484875347091954,-0.12872791919217,0.1475372490413795,0.1232181845000002,0.2747856671795999,0.25,28.962913890006075,53.1955541102276,0.2787440948310692,0.212041317646891,0.3051767436464382,0.254166438817456,True,True,10,0.4802234705799375,0.0371120904807406,0.4802234705799375,0.0371120904807406,,,,,194.90795580391,27.90733340062,GiC,0.02671,14.57,15.92,1.3500004,15.367,14.541,14.153,13.833,0.82599926,1.2139997,29.86680030822754,0.383589,115.0,SIMBAD,B,2023ApJS..269....3M,,-20.43,True,3.7333500385284415,Members of systems,,16567.377877547176,False,1.2376674440486587e+18,3.47767,3.014775254107091,15.39778,14.56522,14.16586,0.002560771,0.002236889,0.002306748,0.03416076,0.02363226,0.0175613,15.363619239999998,14.54158774,14.1482987,True,0.8220314999999978,1.215320539999999,15.36718,14.54056,14.15294,0.002544876,0.002222457,0.002294919,15.33301924,14.51692774,14.1353787,14.868620655,0.0016864466193428,"SDSS(cModelMag g,r)",14.868620655,SDSS,Vmag_sdss,1.215320539999999,0.8220314999999978,SDSS(cModel extcorr),-20.131379345,3.7333500385284415,3.014775254107091,SDSS,False,3.2,9.647280813142691,,,,1.215320539999999,g-i,23.01534,0.7705994536569043,115.0,3.1525686136990174,7.869878982823536,3.1525686136990174,NGC 4874,4.78141583304099,38506918.90996041,3.929293797283165,2.517992996236803,1.4670386222069929,3.929293797283165,1.5239963840619757,0.0679195384380242,1.465613384494286,0.0030843535057138,0.0577897117591333,0.0654284727408668,1.5411006199152015,0.091311976218132,1.4866892629114732,-0.0018139158195191,0.0513065480978747,0.0962307009435047,0.5402363217424272,-0.05752109024232599,0.5806711474325418,0.030772003259729508,-0.036234997189912244,-0.09249292200225775,0.0226837678510748,91.70450367346844,228.92549997295495,91.70450367346844,139.08574865592124,114.29852340130309,73.24544721081566,42.67442368572204,114.29852340130309,-1.6442848059951511,7.585538770403194,0.032318413237558935,0.03690492407707126,0.02339020310443555,0.020590230615795527,0.0361739736457142,0.046591364166801076,-0.08983950347988492,-0.0558814197001683,-0.02061616616525473
LEDA 93696,34,36,4477.733076568523,17910.93230627409,3985.1824381459855,8242.611047347336,0.89,0.4602,0.89,0.4602,0.89,0.4602,True,False,False,True,True,34,33,1.4892503465,34,33,True,0.5207353323841503,0.5679436447780623,1.4892503465,1.427039508,1.462854229147059,1.4797104345151515,-0.0472083123939119,-0.0168562053680925,0.0622108384999999,0.4834854411125598,0.25,17.70500130106111,18.742140277676054,0.2779781369886365,0.2872952223900566,0.412099779860498,0.2931980245371948,True,True,10,0.5239067068926099,0.0491379689334316,0.5239067068926099,0.0491379689334316,,,,,194.76993002245,28.050391403130003,G,0.02689,16.53,18.06,1.5299988,17.005,16.29,15.933,15.654,0.71499825,1.0719995,10.979999542236328,0.121,125.0,SIMBAD,C,2006AJ....131.1163S,,-18.47,False,1.372499942779541,Regular galaxies,,6130.413423194526,False,1.2376673243345062e+18,7.938399,5.803594064877603,17.20397,16.49918,16.14204,0.005875899,0.004978854,0.005413767,0.0328658,0.02273641,0.01689559,17.171104200000002,16.47644359,16.12514441,True,0.6946606100000032,1.0459597900000013,17.00517,16.29045,15.93348,0.005735601,0.004852596,0.005270808,16.9723042,16.26771359,15.91658441,16.751254440099995,0.0037990655178284,"SDSS(cModelMag g,r)",16.751254440099995,SDSS,Vmag_sdss,1.0459597900000013,0.6946606100000032,SDSS(cModel extcorr),-18.248745559900005,1.372499942779541,5.803594064877603,SDSS,False,3.2,18.57150100760833,,,,1.0459597900000013,g-i,7.26,0.66120221335832,125.0,8.746598536574846,14.650855454897236,8.746598536574846,NGC 4874,11.51180486839094,2189058.9906040514,9.603901547815774,11.804232723247267,12.039512553593994,9.603901547815774,1.492136586143956,-0.0028862396439559,1.462904813844687,-0.0358653058446869,0.0345859613997815,0.0276248771002183,1.5004320634923394,-0.0375778343452803,1.4796383257117676,7.210880338393011e-05,0.0219813295041048,-0.0388375348721973,0.5615632775866712,-0.04082794520252098,0.5832924042087204,-0.015348759430658165,-0.017004534545816907,-0.03020377784809499,0.0067505205111528,254.42823802224785,426.17610986954725,254.42823802224785,334.8648296675573,279.3661717446081,343.37121115386896,350.2152239923424,279.3661717446081,-2.170662738812529,6.340257465062051,0.04647106554688572,0.04936745375964423,0.04851456875348838,0.04906813703534846,0.06780791841323486,0.06821020425329721,-0.0872990107494067,-0.037369806170476805,0.00853950855712325
NGC 4883,54,182,5735.775817301432,22943.103269205727,5735.775817301432,19887.081913747523,1.0,0.8667999999999999,1.0,0.8668,1.0,0.8668,True,True,True,True,True,47,176,1.430575127,47,176,True,0.5793699999969601,0.6367474054456557,1.430575127,1.4007106385,1.5058272339574466,1.4329473753806818,-0.0573774054486955,0.0728798585767647,0.0298644884999998,0.2884171665897554,0.25,27.230389999857127,112.0675433584354,0.2714543744254806,0.2225346181453147,0.3315285964454747,0.2831712012856552,True,True,10,0.5834896348479716,0.0380359754378723,0.5834896348479716,0.0380359754378723,,,,,194.98340521471,28.034715581050005,GiG,0.02719,14.27,15.2,0.92999935,14.821,14.007,13.584,13.254,0.8140001,1.2370005,38.738399505615234,0.533751,80.0,SIMBAD,B,2023ApJS..269....3M,,-20.73,True,4.842299938201904,Members of systems,,21862.00344133771,False,1.2376673243345718e+18,6.498521,5.874312168409293,14.84764,14.04769,13.60803,0.002187753,0.001979091,0.001982934,0.03000656,0.0207584,0.01542571,14.81763344,14.0269316,13.59260429,True,0.7907018400000005,1.225029150000001,14.82103,14.0069,13.58407,0.002165257,0.001957995,0.001964019,14.79102344,13.9861416,13.56864429,14.341119354399998,0.0014724161555133,"SDSS(cModelMag g,r)",14.341119354399998,SDSS,Vmag_sdss,1.225029150000001,0.7907018400000005,SDSS(cModel extcorr),-20.6588806456,4.842299938201904,5.874312168409293,SDSS,False,3.2,18.79779893890974,,,,1.225029150000001,g-i,32.02506,0.8267006486769769,80.0,6.371719626894357,4.36928950469581,4.36928950469581,NGC 4889,4.096655204134222,25083030.479686186,4.86785370959485,6.50773941549859,7.768595190392093,4.86785370959485,1.5329232847537722,-0.1023481577537721,1.4663723077388056,-0.0656616692388054,0.0642912462531112,-0.0344267577531114,1.5524956753829038,-0.0466684414254572,1.4886648880026248,-0.0557175126219429,0.059523276742087,0.0133565818346776,0.5342606524249449,0.045109347572015235,0.5799366889469966,0.0568107164986591,-0.041623243239773317,-0.01575416220892218,0.0104648888010327,185.3458108387519,127.0974797162902,127.0974797162902,119.16686938517097,141.60012456308334,189.3024661037695,225.9792738782296,141.60012456308334,-1.9802653820748857,7.399380005886611,0.038647324427225835,0.036297922733467686,0.016698097051642005,0.016526586243951272,0.03686790273275505,0.04362447361124194,0.0064620231447894,0.047008690086286,0.08140727030548292
