galaxy,used_radius_arcsec,n_css,rayleigh_p,mean_PA_deg,Rbar,hemi_axis_deg,hemi_NA,hemi_NB,hemi_binom_p,hemi_dr_median_arcsec,hemi_ks_stat,hemi_ks_p,quad_chi2,quad_dof,quad_p,blue_axis_deg,blue_Rbar,blue_hemi_sumA,blue_hemi_sumB,blue_hemi_asym,blue_hemi_p_perm,blue_quad_p_perm,red_axis_deg,red_Rbar,n_boot_ok,ci_band,n_css_lo,n_css_med,n_css_hi,rayleigh_p_lo,rayleigh_p_med,rayleigh_p_hi,mean_PA_deg_lo,mean_PA_deg_med,mean_PA_deg_hi,Rbar_lo,Rbar_med,Rbar_hi,hemi_axis_deg_lo,hemi_axis_deg_med,hemi_axis_deg_hi,hemi_NA_lo,hemi_NA_med,hemi_NA_hi,hemi_NB_lo,hemi_NB_med,hemi_NB_hi,hemi_binom_p_lo,hemi_binom_p_med,hemi_binom_p_hi,hemi_dr_median_arcsec_lo,hemi_dr_median_arcsec_med,hemi_dr_median_arcsec_hi,hemi_ks_stat_lo,hemi_ks_stat_med,hemi_ks_stat_hi,hemi_ks_p_lo,hemi_ks_p_med,hemi_ks_p_hi,quad_chi2_lo,quad_chi2_med,quad_chi2_hi,quad_dof_lo,quad_dof_med,quad_dof_hi,quad_p_lo,quad_p_med,quad_p_hi,blue_axis_deg_lo,blue_axis_deg_med,blue_axis_deg_hi,blue_Rbar_lo,blue_Rbar_med,blue_Rbar_hi,blue_hemi_sumA_lo,blue_hemi_sumA_med,blue_hemi_sumA_hi,blue_hemi_sumB_lo,blue_hemi_sumB_med,blue_hemi_sumB_hi,blue_hemi_asym_lo,blue_hemi_asym_med,blue_hemi_asym_hi,blue_hemi_p_perm_lo,blue_hemi_p_perm_med,blue_hemi_p_perm_hi,blue_quad_p_perm_lo,blue_quad_p_perm_med,blue_quad_p_perm_hi,red_axis_deg_lo,red_axis_deg_med,red_axis_deg_hi,red_Rbar_lo,red_Rbar_med,red_Rbar_hi
LEDA 44637,60.0,32,4.741631062451865e-06,261.8444996785246,0.5929339455648897,261.8444996785246,29.0,3.0,2.5560148060321808e-06,-15.285208791918365,0.5632183908045977,0.25201612903225806,18.5,3.0,0.0003468294018257323,267.202365942715,0.5792757165673683,15.614739054725728,2.4037418519601443,0.7331915088282253,0.7156421789105447,0.5642178910544727,253.0364964172889,0.5902217277511617,1000.0,16-84%,32.0,32.0,32.0,8.708308942902378e-08,2.006482595474058e-06,6.439195131724713e-05,251.06382043837561,262.26813912578086,274.4570502030033,0.5319222782241136,0.6114998739404914,0.6814122623051014,251.06382043837561,262.26813912578086,274.4570502030033,27.0,29.0,30.0,2.0,3.0,5.0,2.4633482098579407e-07,2.5560148060321808e-06,0.00011307420209050179,-15.908975647870374,-10.050505167892865,8.732620658269553,0.39285714285714285,0.5287356321839081,0.8333333333333334,0.019521690767519473,0.19032258064516122,0.6225806451612901,15.25,20.625,27.0,3.0,3.0,3.0,5.887355583600318e-06,0.00012616799325609884,0.0016150028616767065,254.73410268575822,267.26667116218846,281.5923591369028,0.5162597970580088,0.6022537695278631,0.6850231386935284,13.912388036333688,15.833333635167968,17.546491922139776,0.8580629647573899,2.2140844177870527,3.7248897940198913,0.6036250890116501,0.7646171109181656,0.9024428416456788,0.19680000000000009,0.65,0.98,0.16,0.54,0.9,240.7450882638077,253.32656426823849,269.20161955755214,0.5237754121765789,0.6113211205041363,0.6987631289816932
SDSS J125915.58+275356.9,60.0,80,3.428199704054172e-08,5.722865555408703,0.46352785094571763,5.722865555408703,65.0,15.0,1.411466840981396e-08,4.054721560066675,0.29743589743589743,0.19032123647026947,31.6,3.0,6.3543970485469e-07,356.7037382216613,0.490833069724638,38.31062091171799,9.349123172114615,0.607672120283748,0.2178910544727636,0.0069965017491254375,19.91420495929151,0.42129060061005547,1000.0,16-84%,80.0,80.0,80.0,1.902702842773437e-10,1.7823910974924022e-08,8.039992601461626e-07,356.06143301356224,5.41064597805763,16.03521094582436,0.4188327208063593,0.4722672740076499,0.528944741753876,356.06143301356224,5.41064597805763,16.03521094582436,60.0,64.0,67.15999999999997,12.840000000000003,16.0,20.0,5.580982368572084e-10,5.8713304145961997e-08,8.580559867049611e-06,-0.7727140398826808,5.712234714288321,16.935483715660727,0.25,0.34780578898225956,0.4659534904662209,0.007257805779479664,0.07131511744331628,0.34574051504458686,24.668,32.95,43.3,3.0,3.0,3.0,2.125259523921841e-09,3.3008125799316446e-07,1.8127423828024845e-05,347.2844456741566,356.5780017842261,6.67140529410301,0.4340447901322688,0.49962464760520164,0.561791978179878,35.798803214290324,38.72425135741097,41.52786207363125,6.625792173212857,8.782330745122142,11.212395860091965,0.5322090274925554,0.6288736645832653,0.7193765539472935,0.04,0.22,0.7,0.02,0.02,0.04,6.4513209520550845,19.209468920951053,33.126776431486974,0.36698226695669145,0.4384409705513017,0.49761444005254346
SDSS J130000.97+275929.5,60.0,849,5.928276945328426e-140,125.56389552115581,0.6144914484201526,125.56389552115581,758.0,91.0,1.0189211858282708e-131,3.900715121879209,0.16161674736872625,0.025124541949400243,542.2508833922261,3.0,0.0,129.94971264198148,0.5568699184385222,388.2544117980593,51.40591280977047,0.7661562350179141,0.9370314842578711,1.0,122.75701669851554,0.6642895904202278,1000.0,16-84%,849.0,849.0,849.0,2.4955873402182314e-147,9.255286491986821e-140,4.7622626038636534e-133,123.50644583799476,125.56515290690305,127.56445823531129,0.5990620441172919,0.6140644235539365,0.630558192907855,123.50644583799476,125.56515290690305,127.56445823531129,747.0,757.0,767.0,82.0,92.0,102.0,3.2582157088469713e-140,8.409105881257433e-131,6.442844887857644e-122,1.9757256538364516,3.7429420219310927,6.949309180623189,0.1244043579015802,0.17091434728015797,0.22477718258874968,0.0003901206365585496,0.014604085870473838,0.14056197986427577,498.6867844522968,545.9399293286219,593.2643109540636,3.0,3.0,3.0,0.0,0.0,0.0,127.11901368275738,129.94872833808802,132.68449036093364,0.5388676782146149,0.5572856777900559,0.5761256025699507,377.47141116211736,386.5693639843306,395.686438573371,47.23645332357286,52.961365972427,58.58765160947081,0.7342061158100965,0.7586872623547187,0.7852482410845827,0.7968000000000001,0.96,1.0,1.0,1.0,1.0,120.7091016100411,122.78595437139631,124.66324264248323,0.6468184922625034,0.6653986331542434,0.681731096493797
SDSS J130022.65+275754.8,60.0,73,0.053868712984137306,286.8544537839472,0.20004127771701538,286.8544537839472,47.0,26.0,0.01861775143319464,4.01938797316771,0.16448445171849427,0.6804636598040588,2.780821917808219,3.0,0.42666670908054494,306.3673838397766,0.14100190873656884,25.918598288082013,16.46045248735002,0.22317974630557472,0.7881059470264867,0.9825087456271864,285.46280054263775,0.28139996156442676,1000.0,16-84%,73.0,73.0,73.0,0.0020531882350656705,0.029464304063508154,0.195531217112004,263.5925848937311,286.30142814110263,312.48928963605624,0.14952139815900395,0.2197321517129986,0.29115661053701747,263.5925848937311,286.30142814110263,312.48928963605624,42.0,47.0,51.0,22.0,26.0,31.0,0.0009142745821630902,0.01861775143319464,0.241644723140752,-2.3222674542919712,3.080542218226846,7.5235774998802825,0.17664347826086957,0.2391304347826087,0.3275315619967794,0.04495085045462645,0.24245341792136915,0.608932453879296,2.013698630136986,4.972602739726027,9.027397260273972,3.0,3.0,3.0,0.028928834051911267,0.1738143341512779,0.5695683764264352,268.37813557952313,306.74514766102027,344.81447263467965,0.10405383786346041,0.16975301553058755,0.24664081656305603,23.106315376182092,25.875438073469788,28.75579008065174,13.469251403094534,16.349395229781322,19.043955016534326,0.10334318410825924,0.22368026180438322,0.35212551591150487,0.42,0.82,0.98,0.44,0.86,1.0,265.39926869527244,285.4660257857222,307.7652472287898,0.2246356890611228,0.3075460310914113,0.3767712233617734
SDSS J130042.87+280313.7,60.0,79,0.004997768624987526,203.13135181531771,0.25898447588392554,203.13135181531771,54.0,25.0,0.0014660719473423367,0.057245278138886135,0.12296296296296297,0.9224515317440456,9.455696202531646,3.0,0.02380737937045585,198.1477020783025,0.25568528355571735,33.65821355841918,14.391353648019297,0.4009788439430145,0.17091454272863568,0.15692153923038482,206.75863137685727,0.24818659091896236,1000.0,16-84%,79.0,79.0,79.0,9.811221050905323e-05,0.003104822108277252,0.04721933146978647,185.43270054923937,202.26603802119178,220.94808109115309,0.19658324087234827,0.2703677709095951,0.3418008752876312,185.43270054923937,202.26603802119178,220.94808109115309,49.0,54.0,58.0,21.0,25.0,30.0,3.761512780416609e-05,0.0014660719473423367,0.04216544399495113,-5.22400082529521,1.0786214935954064,7.041204632269313,0.17461879251352935,0.2330508474576271,0.3188695413204214,0.05003251251265563,0.26731140915811036,0.6118614329790704,6.113924050632912,11.27848101265823,18.18075949367088,3.0,3.0,3.0,0.0004037213168769461,0.010311505444250968,0.10619722490682115,179.78818991468597,197.6310348965958,218.3912577159731,0.18803471716908524,0.27162055557255943,0.34604422391556006,29.30231014879301,32.65837667997732,35.75950793407465,12.474639511500442,15.308820913614097,18.345248422221864,0.23398345285325967,0.36328014652734797,0.47584942530935387,0.1,0.44,0.84,0.04,0.22,0.62,184.7178663512923,206.709459640246,226.95267810253142,0.17090253654752527,0.265438335274483,0.3538176072017958
SDSS J130032.48+275833.2,60.0,63,0.7624374604889262,47.20870065752865,0.06561489292028283,47.20870065752865,35.0,28.0,0.44996253629022254,-12.270802113876456,0.25,0.24469975258391916,5.634920634920634,3.0,0.13078791581449611,61.46349385500855,0.12809221990612843,23.19237034012862,14.77008329123909,0.22185834273710753,0.03398300849575212,0.033483258370814596,352.6316412658404,0.052221578118489057,1000.0,16-84%,63.0,63.0,63.0,0.10728285446953728,0.41603881107244195,0.8171771998196778,321.8946858968367,45.855101240882846,108.96253883161421,0.05661044423647984,0.11798433802910552,0.18823687279494497,321.8946858968367,45.855101240882846,108.96253883161421,32.0,37.0,41.0,22.0,26.0,31.0,0.022574972673257185,0.20736789985685422,0.8013064925040663,-14.212107169406073,-6.328724421623235,8.602706340175446,0.20504962779156327,0.2915874214048656,0.40619068736141906,0.009129702684935539,0.12470585899972089,0.48579577902870097,4.090793650793651,7.793650793650793,12.11111111111111,3.0,3.0,3.0,0.007012072648261647,0.050474491345401606,0.25186857181957184,21.158334457698174,61.22976955160357,101.94525516305185,0.07291420858587334,0.1571493811296574,0.25611221764595277,20.17186152410204,23.26080425809375,26.079679022457377,12.12325301017336,14.756896143225177,17.681879317405755,0.07729822119348609,0.2255967242086953,0.35653834080540686,0.06,0.3,0.7,0.02,0.1,0.3231999999999994,260.7409579843204,357.1864073861792,70.25885179012153,0.06956045192607437,0.13601234516340865,0.21783594307241563
SDSS J130022.65+275754.9,60.0,153,0.974882955774279,51.030097962769275,0.012894205150793484,51.030097962769275,84.0,69.0,0.25763377654672176,-2.7939340078226778,0.13146997929606624,0.4787903829613014,1.326797385620915,3.0,0.7227798211160419,345.6070062371599,0.04522629577992949,41.17400907841986,42.24642663511567,-0.012855573667566017,0.8690654672663668,0.696151924037981,77.23594848222729,0.011862433439100602,1000.0,16-84%,153.0,153.0,153.0,0.15733522900799737,0.48506810295205366,0.8332906571305839,304.24060396366303,45.6269579256259,161.01145600207724,0.03452500721986404,0.06876437056077911,0.10994343165669838,304.24060396366303,45.6269579256259,161.01145600207724,77.0,83.0,90.0,63.0,70.0,76.0,0.035211020179809045,0.33199325143986436,0.7465275303369365,-7.337560943621394,-0.6299162724243743,5.869476047150319,0.15460521143298817,0.21401669681646274,0.2973316790736145,0.0018479714323901026,0.05304562304175034,0.288588269617769,1.326797385620915,3.549019607843137,7.078431372549019,3.0,3.0,3.0,0.0694394711865185,0.314475512844358,0.7227798211160419,270.02974973823075,344.7231273024197,52.34462864081405,0.04559221774450832,0.08544565774976043,0.139485739585698,42.00665794617992,46.43812072619458,50.65069853041464,32.78357568725818,36.82234818045326,41.456579811279056,0.02121652310843169,0.11666067866325075,0.20619506665707657,0.1,0.44,0.82,0.1,0.52,0.92,320.7293369039294,73.51350266174654,182.1849642371651,0.04092781486441306,0.0800161674908162,0.12667955110205834
SDSS J130020.39+280413.9,60.0,95,0.01282496801579666,182.51983549984803,0.21414115811338363,182.51983549984803,58.0,37.0,0.03960823767054588,3.8809422539081453,0.16635601118359739,0.4938846793558815,10.473684210526315,3.0,0.014940479022935715,181.47654625800826,0.23661634922026253,34.35039507824654,21.338743266512726,0.2336479284556627,0.6536731634182908,0.5387306346826587,183.42237393756858,0.21308394101657777,1000.0,16-84%,95.0,95.0,95.0,0.00020707525362844993,0.007476928603395705,0.09844369078421036,163.53197915703822,182.4377382434551,200.4974224743696,0.1562141222487418,0.22701579770264463,0.29881231754968784,163.53197915703822,182.4377382434551,200.4974224743696,56.0,60.0,64.0,31.0,35.0,39.0,0.0009246444117719317,0.013378703026003939,0.10017333048675559,-2.9839406698744804,2.9935436051769386,11.10542974944945,0.17536842105263156,0.2339226633581472,0.31113460061443926,0.02241966060693662,0.15834481681609186,0.4596386807314275,6.418105263157895,12.284210526315789,20.073684210526316,3.0,3.0,3.0,0.00016387732494460572,0.0064715854652444005,0.09295706312942402,163.76286729235653,181.88018991941658,198.85355037600687,0.17711463038039377,0.24717480969426545,0.32740036795863403,32.85142474856079,35.78028706456639,39.164153237221086,16.873777762220783,19.89093610766725,22.69665830785819,0.19502739406348726,0.2861178882274482,0.39177305270325496,0.12,0.44,0.84,0.2,0.53,0.86,161.00900324286965,182.39371942597313,203.5386245119248,0.14838508958544516,0.22693617252444281,0.3174045759058678
LEDA 126785,60.0,232,7.56387317075077e-05,191.719992620801,0.20224539210682244,191.719992620801,143.0,89.0,0.00047624975354938266,4.086638185196428,0.13365286398994264,0.2518523841772962,14.482758620689655,3.0,0.002316525263039715,186.38878904604167,0.21528434288346124,87.11813479017712,52.146161201368656,0.2511194512549827,0.24237881059470265,0.4002998500749625,202.2028510121896,0.17834588928809414,1000.0,16-84%,232.0,232.0,232.0,5.400131543444315e-07,5.876510839359675e-05,0.0024759672026342487,178.89108501766339,191.47953733816053,203.54357031511358,0.1608319594330569,0.2049178242121414,0.2494103221570612,178.89108501766339,191.47953733816053,203.54357031511358,137.0,144.0,151.0,81.0,88.0,95.0,5.045177766493283e-06,0.0002868816394511249,0.006978110763764819,1.5080568602890572,4.389233492533055,6.8106161829744405,0.13139541309754074,0.1824342383620734,0.24249350649350648,0.002637265426668062,0.04562720217596139,0.2672072644262057,9.413793103448276,15.96551724137931,24.862068965517242,3.0,3.0,3.0,1.6500522730389378e-05,0.001152593617583686,0.02426636457349853,173.7408918193812,185.78058602983742,198.56608981468503,0.17198623332196647,0.22037740038606557,0.26618608638482266,82.37206617965009,87.44606236811092,92.33374540857112,47.13943970029565,51.615333499257275,56.33288182309746,0.19301539772138537,0.2579177500101376,0.31957156837270273,0.06,0.26,0.66,0.1,0.4,0.82,187.85414648044457,202.61126878410005,218.51534346414041,0.1287873594072045,0.18381672807477428,0.23627099388010903
SDSS J125915.81+275309.7,60.0,19,1.6303911467797303e-07,16.289981605048695,0.8992305939210617,16.289981605048695,19.0,0.0,3.814697265625e-06,,,,24.157894736842106,3.0,2.3153885534643592e-05,19.22948679202409,0.893539791627934,10.660106229503999,0.0,1.0,1.0,0.7091454272863568,12.599288129157003,0.9098944272547589,1000.0,16-84%,19.0,19.0,19.0,9.355912858428817e-08,1.505185601248441e-07,2.2790457687976132e-07,10.044827279101241,15.85532101447592,22.01352484574869,0.8773845999742622,0.9040339752725446,0.9302045052440397,10.044827279101241,15.85532101447592,22.01352484574869,19.0,19.0,19.0,0.0,0.0,0.0,3.814697265625e-06,3.814697265625e-06,3.814697265625e-06,,,,,,,,,,19.94736842105263,24.157894736842106,31.736842105263158,3.0,3.0,3.0,5.946254344468827e-07,2.3153885534643592e-05,0.0001740592798235019,12.064994266907263,18.872259948885585,25.3225133272324,0.8754212944047028,0.8991550048527455,0.9230757481802538,9.51731647005289,10.771671806095355,11.834453485283909,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.36,0.7,0.9,6.612259360563428,12.592127186983248,18.682671216210622,0.8770004342057721,0.9162165116620266,0.9480268877231511
SDSS J130005.34+275628.8,60.0,480,5.564580656690392e-46,340.8575065778727,0.4659275977586993,340.8575065778727,385.0,95.0,1.985813512691141e-42,10.830772189110789,0.250580997949419,0.0001055766512013044,212.11666666666667,3.0,0.0,342.91972398459853,0.4482774666635597,220.73292762561218,59.74920469478031,0.5739535762903479,0.9565217391304348,0.9965017491254373,339.20426319225993,0.4838349360697167,1000.0,16-84%,480.0,480.0,480.0,1.8352881777013827e-50,4.428603475193792e-46,2.0387791539187922e-40,336.94304852814093,340.51602097039904,344.3340364812186,0.436346223936482,0.46643827175890584,0.48845442981542664,336.94304852814093,340.51602097039904,344.3340364812186,376.0,385.0,393.0,87.0,95.0,104.0,1.7782643750865064e-47,1.985813512691141e-42,3.5059009554383096e-37,7.637860589985443,10.622274146147404,13.669244459253823,0.23845706724091167,0.2811497852651268,0.3255396963245181,1.1998274592122533e-07,7.943113861523097e-06,0.00030128950353024527,188.63400000000001,211.84166666666667,237.18866666666668,3.0,3.0,3.0,0.0,0.0,0.0,338.6446091936332,342.69358086739203,346.52379810577554,0.414708579899324,0.44860244717941833,0.475320296186852,214.07885540293697,221.2239974222163,228.34570266433568,53.46658014795376,59.10839751342358,64.75384052495828,0.5379293664446437,0.5786815608211219,0.618989973292596,0.66,0.9299999999999999,1.0,0.92,1.0,1.0,334.7403003694254,338.89187527897775,343.1167648247167,0.45405429727102375,0.48256661721787897,0.5099016445946742
ECO 11482,60.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2MASX J13001036+2757332,60.0,1230,8.566137131573293e-129,330.4480267693677,0.4896370483454812,330.4480267693677,963.0,267.0,1.2245961746093718e-92,15.150267801242808,0.39315341804053344,1.8581697877726938e-29,514.3837398373984,3.0,0.0,329.5934810094093,0.46259500236317574,486.59386047912324,146.92371245218112,0.5361653133870911,0.9995002498750625,0.9720139930034982,330.228185326037,0.5254251835485367,1000.0,16-84%,1230.0,1230.0,1230.0,2.246569998352968e-137,2.8728116262802636e-129,2.5156295005234006e-120,328.2712387659793,330.36235910681285,332.6064399103992,0.47317273872487026,0.4905432679765732,0.5057773169969513,328.2712387659793,330.36235910681285,332.6064399103992,949.0,964.0,979.0,251.0,266.0,281.0,7.976058040645492e-102,3.3856040283060612e-93,4.897750539950722e-85,13.892700170697797,15.318306865294346,17.27841937265096,0.3700870192121019,0.40233803918226996,0.4339495709094016,2.5495491688319858e-36,1.0948505067795496e-30,6.109427344449865e-26,477.39538211382114,515.0991869918699,559.1702113821138,3.0,3.0,3.0,0.0,0.0,0.0,326.7365522941727,329.5630587133562,332.177183577679,0.444370228183634,0.4635079771547086,0.4812885687232324,474.74899679454745,485.96103211318393,497.1049844769648,138.57260394188393,147.33156482237746,156.306762674537,0.5082034990231096,0.5337859293896723,0.5613492681514142,0.98,1.0,1.0,0.8,0.98,1.0,328.04851398002404,330.1975198384325,332.4261188013868,0.5078550462209082,0.5267813012862286,0.5436639573316937
2MASX J13002014+2750365,60.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GMP 2913,60.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2MASX J12592022+2804278,60.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEDA 44656,60.0,503,1.8669782827215331e-19,210.26064885485476,0.29280570347794266,210.26064885485476,341.0,162.0,1.0397921549865401e-15,8.882359170331405,0.21306252489048189,7.359928085081363e-05,69.15904572564612,3.0,6.439293542825908e-15,208.46665527408845,0.2534772316967723,187.17343349360056,92.64746699982986,0.3378088138773249,0.6046976511744128,0.9955022488755623,215.10738442847767,0.3214221016323117,1000.0,16-84%,503.0,503.0,503.0,7.76121843877622e-24,9.95116121678764e-20,3.846013387478833e-16,203.82149459328832,209.89466127637957,216.48434386904876,0.26564125821966256,0.2949353776127352,0.32525592717926993,203.82149459328832,209.89466127637957,216.48434386904876,331.0,342.0,351.0,152.0,161.0,172.0,3.6282133033563537e-19,4.886484581305357e-16,1.2141020689560284e-12,7.02233428571565,9.261976004457445,11.849721299361878,0.17929069829821476,0.22164993762715102,0.26989625964337044,1.7364908406000552e-07,3.1961717749890366e-05,0.001461703384299958,55.33288270377733,71.61630218687873,89.18226640159045,3.0,3.0,3.0,0.0,1.942890293094024e-15,5.830447236121469e-12,200.20200867915582,208.46777020316472,216.1976945363615,0.223294644874432,0.2566026980751248,0.28979386761810766,177.22714741915826,184.7768134698553,191.96180445392554,88.23017009009554,94.85922747977344,102.21121326224508,0.27276582247271314,0.3224268792249319,0.3682007069612823,0.56,0.9,1.0,0.94,1.0,1.0,208.68720049796548,214.7760415302106,221.4118916260012,0.2892212357998715,0.3236214419353482,0.35715634440402383
2MASX J12592016+2753098,60.0,60,4.549253661234008e-17,27.559123480970754,0.7919278522682103,27.559123480970754,57.0,3.0,6.253851603243987e-14,-11.509861572598737,1.0,5.8445353594389236e-05,79.73333333333333,3.0,0.0,25.48108642662089,0.7599495785719849,29.055234321820304,2.419504470081301,0.8462573757273668,0.7361319340329835,0.6481759120439781,24.95498788089992,0.8114030094602496,1000.0,16-84%,60.0,60.0,60.0,3.924097141120839e-19,2.4131514394302168e-17,1.69463248846809e-15,23.06584143927404,27.681519306622477,32.546478016757476,0.7528978606729686,0.7985724072147962,0.8404560467056316,23.06584143927404,27.681519306622477,32.546478016757476,55.0,57.0,58.0,2.0,3.0,5.0,3.1762786845135338e-15,6.253851603243987e-14,1.0382663478969434e-11,-14.211637425572107,-11.509861572598737,-8.845605654669676,0.8181818181818182,1.0,1.0,3.6619895735832867e-07,5.8445353594389236e-05,0.0041055297507356925,66.53333333333333,82.53333333333333,96.93333333333332,3.0,3.0,3.0,0.0,0.0,2.353672812205332e-14,19.754156466462632,25.700274509685585,31.6775757084838,0.71063252604371,0.7706032293733585,0.8224584476183305,27.081842294731292,29.249200615934104,31.324379974284973,1.1102482370727669,2.0642462441719474,3.373502477180481,0.7881707410759438,0.8667033209556302,0.9278681857250113,0.4,0.7,0.9,0.2768000000000001,0.66,0.92,20.206828197766754,25.19039680803229,30.292547187240018,0.7679447112614174,0.8177068081984037,0.8613301326919128
